PassengerId,const,Pclass,Sex,SiblingsSpouses,Idioma_Rank,SiblingsSpouses_raiz4,PreTicket_Rank_Titulo_Rank,Pclass_Sex,Sex_Cabin_Letra_Rank_raiz4,Idioma_Rank_Titulo_Expandido_Rank_raiz4,Age_Titulo_Expandido_Rank,Survived
291,1.0,1,0,0,12,0.0,30,0,0.0,23.21203704321203,26.989146009181297,1
292,1.0,1,0,1,12,1.0,35,0,0.0,24.0,22.40447371163134,1
293,1.0,2,1,0,14,0.0,12,2,1.7320508075688772,19.79898987322333,10.72556478282889,0
294,1.0,3,0,0,11,0.0,30,0,0.0,21.277700622944362,24.879079863037333,0
295,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,7.10830853229638,0
296,1.0,1,1,0,1,0.0,16,1,1.189207115002721,1.4142135623730951,9.630769156751683,0
297,1.0,3,1,0,13,0.0,10,3,1.189207115002721,18.38477631085024,6.9575895218575265,0
298,1.0,1,0,1,12,1.0,30,0,0.0,20.784609690826528,1.0725121642202549,0
299,1.0,1,1,0,11,0.0,10,1,1.4953487812212205,15.556349186104047,9.630769156751683,1
300,1.0,1,0,0,12,0.0,56,0,0.0,21.853923442054462,41.10066695657125,1
301,1.0,3,0,0,12,0.0,30,0,0.0,22.33451661845039,19.31189771774006,1
302,1.0,3,1,2,12,1.189207115002721,10,3,1.189207115002721,15.792888155429909,7.223076867563762,1
303,1.0,3,1,0,12,0.0,10,3,1.189207115002721,15.792888155429909,4.200838820930876,0
304,1.0,2,0,0,12,0.0,30,0,0.0,22.33451661845039,19.31189771774006,1
305,1.0,3,1,0,12,0.0,2,3,1.189207115002721,15.792888155429909,7.223076867563762,0
306,1.0,1,1,1,12,1.0,25,1,1.4953487812212205,21.33935292046707,0.3777975260971367,1
307,1.0,1,0,0,12,0.0,30,0,0.0,23.21203704321203,22.5305473373634,1
308,1.0,1,0,1,8,1.0,56,0,0.0,16.0,19.992969544609668,1
309,1.0,2,1,1,12,1.0,16,2,1.189207115002721,15.792888155429909,6.687702493171976,0
310,1.0,1,0,0,8,0.0,48,0,0.0,15.474691362141355,31.209278301469222,1
311,1.0,1,0,0,12,0.0,30,0,0.0,22.33451661845039,21.32492559688914,1
312,1.0,1,0,2,12,1.189207115002721,48,0,0.0,20.784609690826528,11.924280915817782,1
313,1.0,2,0,1,10,1.0,35,0,0.0,20.597671439071178,34.7003305832331,0
314,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,8.314060615807216,0
315,1.0,2,1,1,12,1.0,14,2,1.189207115002721,14.270485380032653,6.417815464486427,0
316,1.0,3,0,0,4,0.0,30,0,0.0,7.7373456810706775,26.989146009181297,1
317,1.0,2,0,1,12,1.0,35,0,0.0,24.0,28.43323412918552,1
318,1.0,2,1,0,8,0.0,15,2,1.189207115002721,13.012612493582285,28.26503602759839,0
319,1.0,1,0,0,12,0.0,30,0,0.0,20.784609690826528,20.741343026490775,1
320,1.0,1,0,1,8,1.0,35,0,0.0,16.47813715125694,53.69092589852877,1
321,1.0,3,1,0,12,0.0,2,3,1.189207115002721,16.970562748477143,6.505432490540962,0
322,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,8.012622594929509,0
323,1.0,2,0,0,8,0.0,30,0,0.0,15.474691362141355,31.209278301469222,1
324,1.0,2,0,1,12,1.0,35,0,0.0,21.853923442054462,17.889939348987646,1
325,1.0,3,1,8,12,1.681792830507429,8,3,1.189207115002721,14.270485380032653,4.815384578375841,0
326,1.0,1,0,0,12,0.0,48,0,0.0,23.21203704321203,37.53947673990112,1
327,1.0,3,1,0,1,0.0,10,3,1.189207115002721,1.4142135623730951,18.261515304771617,0
328,1.0,2,0,0,12,0.0,35,0,0.0,24.366518218427167,45.58365032702278,1
329,1.0,3,0,1,12,1.0,35,0,0.0,21.853923442054462,25.35053036571095,1
330,1.0,1,0,0,8,0.0,30,0,0.0,13.856406460551018,10.567809821868092,1
331,1.0,3,0,2,12,1.189207115002721,30,0,0.0,22.33451661845039,19.31189771774006,1
332,1.0,1,1,0,12,0.0,10,1,1.4953487812212205,16.970562748477143,13.589225981167125,0
333,1.0,1,1,0,12,0.0,16,1,1.4953487812212205,14.270485380032653,5.6642204122921544,0
334,1.0,3,1,2,8,1.189207115002721,10,3,1.189207115002721,10.528592103619939,3.5226032739560305,0
335,1.0,1,0,1,8,1.0,56,0,0.0,16.0,42.77945104873575,1
336,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,9.630769156751683,0
337,1.0,1,1,1,12,1.0,10,1,1.4953487812212205,15.792888155429909,6.461623977513694,0
338,1.0,1,0,0,12,0.0,30,0,0.0,23.21203704321203,42.81464210526102,1
339,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,13.438506970728271,1
340,1.0,1,1,0,12,0.0,10,1,1.0,16.970562748477143,13.438506970728271,0
341,1.0,2,1,1,8,1.0,25,2,1.5650845800732873,14.226235280311382,1.1916801824669498,1
342,1.0,1,0,3,9,1.3160740129524924,30,0,0.0,15.588457268119894,15.993694197666855,1
343,1.0,2,1,0,10,0.0,10,2,1.189207115002721,14.142135623730951,8.314060615807216,0
344,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,7.40974655317409,0
345,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,10.72556478282889,0
346,1.0,2,0,0,12,0.0,30,0,0.0,22.33451661845039,21.32492559688914,1
347,1.0,2,0,0,12,0.0,30,0,0.0,22.33451661845039,35.793950599019176,1
348,1.0,3,0,1,12,1.0,35,0,0.0,23.615876055185165,40.10573535818977,1
349,1.0,3,1,1,12,1.0,20,3,1.189207115002721,21.33935292046707,1.9452752346612234,1
350,1.0,3,1,0,11,0.0,10,3,1.189207115002721,15.556349186104047,12.534192908095145,0
351,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,6.806870511418671,0
352,1.0,1,1,0,8,0.0,10,1,1.4953487812212205,11.313708498984761,9.630769156751683,0
353,1.0,3,1,1,12,1.0,10,3,1.189207115002721,14.270485380032653,2.1976831721984995,0
354,1.0,3,1,1,8,1.0,10,3,1.189207115002721,10.528592103619939,5.557309914880568,0
355,1.0,3,1,0,13,0.0,10,3,1.189207115002721,18.38477631085024,9.630769156751683,0
356,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,8.314060615807216,0
357,1.0,1,0,0,12,0.0,30,0,0.0,25.05357155915813,30.900804330069573,1
358,1.0,2,0,0,12,0.0,30,0,0.0,23.21203704321203,39.64954288604508,0
359,1.0,3,0,0,12,0.0,30,0,0.0,23.21203704321203,22.5305473373634,1
360,1.0,3,0,0,12,0.0,30,0,0.0,23.21203704321203,22.5305473373634,1
361,1.0,3,1,1,4,1.0,10,3,1.189207115002721,4.756828460010884,5.965658433169863,0
362,1.0,2,1,1,2,1.0,12,2,1.189207115002721,2.990697562442441,10.769373295856157,0
363,1.0,3,0,0,2,0.0,35,0,0.0,3.6423205736757436,36.95589416950275,0
364,1.0,3,1,0,13,0.0,4,3,1.189207115002721,18.38477631085024,10.42412676195118,0
365,1.0,3,1,1,8,1.0,10,3,1.189207115002721,10.528592103619939,7.223076867563762,0
366,1.0,3,1,0,8,0.0,8,3,1.189207115002721,11.313708498984761,8.916936657562635,0
367,1.0,1,0,1,12,1.0,35,0,0.0,23.615876055185165,67.35028981460216,1
368,1.0,3,0,0,13,0.0,35,0,0.0,26.3970614032961,45.453166739281734,1
369,1.0,3,0,0,12,0.0,30,0,0.0,23.21203704321203,22.5305473373634,1
370,1.0,1,0,0,7,0.0,64,0,0.0,14.614583409508908,33.764465528407804,1
371,1.0,1,1,1,11,1.0,10,1,1.6265765616977856,16.448836593433427,9.262183191467612,1
372,1.0,3,1,1,4,1.0,10,3,1.189207115002721,5.981395124884882,6.6246005087876565,0
373,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,5.601118427907835,0
374,1.0,1,1,0,8,0.0,16,1,1.4953487812212205,11.313708498984761,6.505432490540962,0
375,1.0,3,0,3,1,1.3160740129524924,30,0,0.0,1.7320508075688772,1.750747711195101,0
376,1.0,1,0,1,11,1.0,56,0,0.0,22.0,42.77945104873575,1
377,1.0,3,0,0,5,0.0,24,0,0.0,9.671682101338346,22.76901371689337,1
378,1.0,1,1,0,12,0.0,10,1,1.4953487812212205,18.781014960879446,12.018933892394262,0
379,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,5.902556448785544,0
380,1.0,3,1,0,4,0.0,10,3,1.189207115002721,5.2642960518099695,4.200838820930876,0
381,1.0,1,0,0,8,0.0,48,0,0.0,15.474691362141355,43.869675178333004,1
382,1.0,3,0,0,13,0.0,30,0,0.0,22.516660498395403,0.39427661724540863,1
383,1.0,3,1,0,10,0.0,10,3,1.189207115002721,14.142135623730951,9.519812699318054,0
384,1.0,1,0,1,8,1.0,35,0,0.0,16.0,41.69650704780472,1
385,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,9.630769156751683,0
386,1.0,2,1,0,12,0.0,4,2,1.189207115002721,15.792888155429909,3.974760305272594,0
387,1.0,3,1,5,12,1.4953487812212205,20,3,1.189207115002721,21.33935292046707,0.43808513027267626,0
388,1.0,2,0,0,14,0.0,30,0,0.0,27.08070988374737,37.53947673990112,1
389,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,9.630769156751683,0
390,1.0,2,0,0,11,0.0,36,0,0.0,21.277700622944362,17.493848351533458,1
391,1.0,1,1,1,12,1.0,10,1,1.681792830507429,14.270485380032653,5.362782391414445,1
392,1.0,3,1,0,4,0.0,10,3,1.189207115002721,5.656854249492381,6.203994469663254,1
393,1.0,3,1,2,4,1.189207115002721,10,3,1.189207115002721,5.2642960518099695,6.235545461855413,0
394,1.0,1,0,1,12,1.0,30,0,0.0,22.33451661845039,20.42061153425601,1
395,1.0,3,0,0,12,0.0,56,0,0.0,21.853923442054462,19.547848463815047,1
396,1.0,3,1,0,4,0.0,10,3,1.189207115002721,5.2642960518099695,4.879074367905722,0
397,1.0,3,0,0,4,0.0,30,0,0.0,7.4448388728167965,27.655124035321034,0
398,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,13.73994499160598,0
399,1.0,2,1,0,7,0.0,15,2,1.189207115002721,11.3860359318845,11.912023394982674,0
400,1.0,2,0,0,12,0.0,35,0,0.0,24.366518218427167,35.33475761718067,1
401,1.0,3,1,0,10,0.0,10,3,1.189207115002721,14.142135623730951,11.629878845462017,1
402,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,7.711184574051799,0
403,1.0,3,0,1,10,1.0,30,0,0.0,18.612097182041992,18.61198340898976,0
404,1.0,3,1,1,10,1.0,12,3,1.189207115002721,13.160740129524925,6.235545461855413,0
405,1.0,3,0,0,3,0.0,30,0,0.0,5.583629154612598,17.70766934635663,0
406,1.0,2,1,1,12,1.0,10,2,1.189207115002721,17.944185374654644,12.65336092634184,0
407,1.0,3,1,0,4,0.0,10,3,1.189207115002721,5.656854249492381,15.247135095994526,0
408,1.0,2,1,1,12,1.0,25,2,1.189207115002721,21.33935292046707,1.9452752346612234,1
409,1.0,3,1,0,1,0.0,10,3,1.189207115002721,1.4142135623730951,6.203994469663254,0
410,1.0,3,0,3,7,1.3160740129524924,30,0,0.0,12.12435565298214,14.483923288305043,0
411,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,9.630769156751683,0
412,1.0,3,1,0,12,0.0,10,3,1.189207115002721,15.792888155429909,7.223076867563762,0
413,1.0,1,0,1,12,1.0,30,0,0.0,22.33451661845039,29.463752160587283,1
414,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,9.630769156751683,0
415,1.0,3,1,0,10,0.0,10,3,1.189207115002721,14.142135623730951,13.137068949850562,1
416,1.0,3,0,0,12,0.0,35,0,0.0,24.366518218427167,45.453166739281734,0
417,1.0,2,0,1,12,1.0,35,0,0.0,24.71720572688541,45.55209933483062,1
418,1.0,2,0,0,6,0.0,30,0,0.0,12.526785779579065,25.173481933393095,1
419,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,8.916936657562635,0
420,1.0,3,0,0,6,0.0,30,0,0.0,10.392304845413264,6.4983965400190185,0
421,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,9.630769156751683,0
422,1.0,3,1,0,12,0.0,2,3,1.189207115002721,16.970562748477143,6.203994469663254,0
423,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,8.615498636684926,0
424,1.0,3,0,1,8,1.0,35,0,0.0,14.569282294702974,22.863666693469845,0
425,1.0,3,1,1,8,1.0,10,3,1.189207115002721,9.513656920021768,2.6498402035150628,0
426,1.0,3,1,0,9,0.0,2,3,1.189207115002721,12.727922061357857,9.630769156751683,0
427,1.0,2,0,1,12,1.0,35,0,0.0,23.615876055185165,31.17772730927706,1
428,1.0,2,0,0,12,0.0,30,0,0.0,23.21203704321203,19.603914497677422,1
429,1.0,3,1,0,12,0.0,10,3,1.6265765616977856,15.792888155429909,7.223076867563762,0
430,1.0,3,1,0,12,0.0,4,3,1.6265765616977856,16.970562748477143,9.519812699318054,1
431,1.0,1,1,0,8,0.0,10,1,1.4953487812212205,11.313708498984761,8.314060615807216,1
432,1.0,3,0,1,12,1.0,35,0,0.0,24.0,42.77945104873575,1
433,1.0,2,0,1,12,1.0,42,0,0.0,23.615876055185165,47.00322340535679,1
434,1.0,3,1,0,10,0.0,10,3,1.189207115002721,14.142135623730951,4.998242386152417,0
435,1.0,1,1,1,12,1.0,10,1,1.6265765616977856,15.792888155429909,11.209272806337614,0
436,1.0,1,0,1,12,1.0,30,0,0.0,20.784609690826528,9.211338727918402,1
437,1.0,3,0,2,12,1.189207115002721,18,0,0.0,20.784609690826528,13.958987556742322,0
438,1.0,2,0,2,12,1.189207115002721,35,0,0.0,21.853923442054462,19.547848463815047,1
439,1.0,1,1,1,9,1.0,10,1,1.4953487812212205,10.70286403502449,9.582914683702372,0
440,1.0,2,1,0,8,0.0,8,2,1.189207115002721,11.313708498984761,9.218374678440345,0
441,1.0,2,0,1,12,1.0,49,0,0.0,21.853923442054462,36.95589416950275,1
442,1.0,3,1,0,11,0.0,10,3,1.189207115002721,15.556349186104047,5.902556448785544,0
443,1.0,3,1,1,12,1.0,10,3,1.189207115002721,17.944185374654644,9.262183191467612,0
444,1.0,2,0,0,12,0.0,40,0,0.0,25.05357155915813,39.491787925084274,1
445,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,9.630769156751683,1
446,1.0,1,1,0,12,0.0,25,1,1.3160740129524924,25.05357155915813,5.127853545025444,1
447,1.0,2,0,0,12,0.0,30,0,0.0,20.784609690826528,8.533103180943556,1
448,1.0,1,1,0,12,0.0,10,1,1.189207115002721,16.970562748477143,10.122688741073471,1
449,1.0,3,0,2,8,1.189207115002721,30,0,0.0,13.856406460551018,3.1072188051447913,1
450,1.0,1,1,0,8,0.0,20,1,1.4953487812212205,13.454342644059432,31.09714623374447,1
451,1.0,2,1,1,12,1.0,8,2,1.189207115002721,14.270485380032653,5.362782391414445,0
452,1.0,3,1,1,12,1.0,10,3,1.189207115002721,15.792888155429909,7.223076867563762,0
453,1.0,1,1,0,12,0.0,10,1,1.4953487812212205,16.970562748477143,8.916936657562635,0
454,1.0,1,1,1,14,1.0,10,1,1.4953487812212205,18.425036181334892,10.98319429067933,1
455,1.0,3,1,0,2,0.0,2,3,1.189207115002721,2.8284271247461903,9.630769156751683,0
456,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,8.615498636684926,1
457,1.0,1,1,0,7,0.0,10,1,1.6265765616977856,9.899494936611665,19.46726738828245,0
458,1.0,1,0,1,12,1.0,35,0,0.0,23.615876055185165,40.10573535818977,1
459,1.0,2,0,0,12,0.0,42,0,0.0,23.21203704321203,52.30993976290887,1
460,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,9.630769156751683,0
461,1.0,1,1,0,12,0.0,10,1,1.6265765616977856,16.970562748477143,14.3428210333614,1
462,1.0,3,1,0,12,0.0,10,3,1.189207115002721,15.792888155429909,7.592016555805103,0
463,1.0,1,1,0,13,0.0,10,1,1.6265765616977856,18.38477631085024,14.04138301248369,0
464,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,14.3428210333614,0
465,1.0,3,1,0,8,0.0,2,3,1.189207115002721,11.313708498984761,9.630769156751683,0
466,1.0,3,1,0,7,0.0,4,3,1.189207115002721,9.899494936611665,11.328440824584309,0
467,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,9.630769156751683,0
468,1.0,1,1,0,12,0.0,10,1,1.189207115002721,16.970562748477143,16.75432520038307,0
469,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,9.630769156751683,0
470,1.0,3,0,2,8,1.189207115002721,30,0,0.0,13.856406460551018,0.22471773050170007,1
471,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,9.630769156751683,0
472,1.0,3,1,0,3,0.0,10,3,1.189207115002721,3.948222038857477,8.496330618438233,0
473,1.0,2,0,1,12,1.0,28,0,0.0,21.853923442054462,27.008439480538346,1
474,1.0,2,0,0,8,0.0,35,0,0.0,16.244345478951445,28.92919967352935,1
475,1.0,3,0,0,4,0.0,30,0,0.0,7.7373456810706775,22.76901371689337,0
476,1.0,1,1,0,12,0.0,10,1,1.3160740129524924,16.970562748477143,9.630769156751683,0
477,1.0,2,1,1,7,1.0,10,2,1.189207115002721,9.212518090667446,7.592016555805103,0
478,1.0,3,1,1,12,1.0,10,3,1.189207115002721,15.792888155429909,6.461623977513694,0
479,1.0,3,1,0,4,0.0,10,3,1.189207115002721,5.656854249492381,6.505432490540962,0
480,1.0,3,0,0,10,0.0,30,0,0.0,20.87797629929844,2.2641923466872047,1
481,1.0,3,1,5,12,1.4953487812212205,20,3,1.189207115002721,21.33935292046707,6.4668455478268605,0
482,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,9.630769156751683,0
483,1.0,3,1,0,12,0.0,2,3,1.189207115002721,16.970562748477143,14.945697075116819,0
484,1.0,3,0,0,8,0.0,35,0,0.0,16.244345478951445,80.1736632227399,1
485,1.0,1,1,1,12,1.0,10,1,1.681792830507429,15.792888155429909,5.557309914880568,1
486,1.0,3,0,3,7,1.3160740129524924,30,0,0.0,12.12435565298214,14.483923288305043,0
487,1.0,1,0,1,12,1.0,35,0,0.0,24.0,41.69650704780472,1
488,1.0,1,1,0,12,0.0,10,1,1.681792830507429,16.970562748477143,17.35720124213849,0
489,1.0,3,1,0,12,0.0,2,3,1.189207115002721,16.970562748477143,8.916936657562635,0
490,1.0,3,1,1,12,1.0,20,3,1.189207115002721,21.33935292046707,6.4668455478268605,1
491,1.0,3,1,1,12,1.0,10,3,1.189207115002721,15.792888155429909,7.223076867563762,0
492,1.0,3,1,0,8,0.0,4,3,1.189207115002721,11.313708498984761,6.203994469663254,0
493,1.0,1,1,0,12,0.0,10,1,1.4953487812212205,16.970562748477143,16.452887179505364,0
494,1.0,1,1,0,5,0.0,16,1,1.189207115002721,7.0710678118654755,21.275895513548708,0
495,1.0,3,1,0,12,0.0,2,3,1.189207115002721,15.792888155429909,4.65299585224744,0
496,1.0,3,1,0,13,0.0,10,3,1.189207115002721,18.38477631085024,9.630769156751683,0
497,1.0,1,0,1,8,1.0,30,0,0.0,15.190631376927534,52.49220976553987,1
498,1.0,3,1,0,12,0.0,8,3,1.189207115002721,16.970562748477143,9.630769156751683,0
499,1.0,1,0,1,12,1.0,35,0,0.0,21.853923442054462,20.376803021228746,0
500,1.0,3,1,0,4,0.0,10,3,1.189207115002721,5.2642960518099695,5.331231399222285,0
501,1.0,3,1,0,3,0.0,10,3,1.189207115002721,3.948222038857477,3.748681789614313,0
502,1.0,3,0,0,12,0.0,30,0,0.0,23.21203704321203,21.713980643821387,0
503,1.0,3,0,0,8,0.0,30,0,0.0,15.474691362141355,22.5305473373634,0
504,1.0,3,0,0,10,0.0,30,0,0.0,19.343364202676693,38.5945098129731,0
505,1.0,1,0,0,8,0.0,30,0,0.0,15.474691362141355,16.438815278461476,1
506,1.0,1,1,1,8,1.0,16,1,1.4953487812212205,10.528592103619939,3.974760305272594,0
507,1.0,2,0,0,12,0.0,35,0,0.0,21.853923442054462,27.008439480538346,1
508,1.0,1,1,0,12,0.0,10,1,1.189207115002721,16.970562748477143,9.630769156751683,1
509,1.0,3,1,0,12,0.0,8,3,1.189207115002721,15.792888155429909,6.235545461855413,0
510,1.0,3,1,0,11,0.0,10,3,1.189207115002721,15.556349186104047,7.711184574051799,1
511,1.0,3,1,0,12,0.0,10,3,1.6265765616977856,15.792888155429909,6.461623977513694,1
512,1.0,3,1,0,12,0.0,4,3,1.6265765616977856,15.792888155429909,7.223076867563762,0
513,1.0,1,1,0,12,0.0,16,1,1.6265765616977856,16.970562748477143,10.72556478282889,1
514,1.0,1,0,1,12,1.0,56,0,0.0,23.615876055185165,60.5679343448537,1
515,1.0,3,1,0,5,0.0,10,3,1.189207115002721,6.580370064762462,5.331231399222285,0
516,1.0,1,1,0,12,0.0,10,1,1.7320508075688772,16.970562748477143,14.04138301248369,0
517,1.0,2,0,0,8,0.0,28,0,0.0,16.244345478951445,43.02142714956225,1
518,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,9.630769156751683,0
519,1.0,2,0,1,13,1.0,35,0,0.0,25.583865726450593,40.22086793560834,1
520,1.0,3,1,0,1,0.0,10,3,1.189207115002721,1.4142135623730951,9.519812699318054,0
521,1.0,1,0,0,12,0.0,30,0,0.0,23.21203704321203,31.209278301469222,1
522,1.0,3,1,0,1,0.0,10,3,1.189207115002721,1.4142135623730951,6.505432490540962,0
523,1.0,3,1,0,13,0.0,10,3,1.189207115002721,18.38477631085024,9.630769156751683,0
524,1.0,1,0,0,8,0.0,35,0,0.0,14.569282294702974,36.126939612089046,1
525,1.0,3,1,0,13,0.0,10,3,1.189207115002721,18.38477631085024,9.630769156751683,0
526,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,12.08203587677858,0
527,1.0,2,0,0,12,0.0,18,0,0.0,23.21203704321203,52.30993976290887,1
528,1.0,1,1,0,12,0.0,16,1,1.4953487812212205,16.970562748477143,9.630769156751683,0
529,1.0,3,1,0,10,0.0,10,3,1.189207115002721,14.142135623730951,11.629878845462017,0
530,1.0,2,1,2,12,1.189207115002721,10,2,1.189207115002721,14.270485380032653,3.4034352557093355,0
531,1.0,2,0,1,12,1.0,30,0,0.0,20.784609690826528,1.0725121642202549,1
532,1.0,3,1,0,13,0.0,10,3,1.189207115002721,18.38477631085024,9.630769156751683,0
533,1.0,3,1,1,12,1.0,10,3,1.189207115002721,14.270485380032653,2.4991211930762085,0
534,1.0,3,0,0,12,0.0,35,0,0.0,21.853923442054462,29.41087259600583,1
535,1.0,3,0,0,3,0.0,30,0,0.0,5.583629154612598,26.750809972687904,0
536,1.0,2,0,0,12,0.0,42,0,0.0,20.784609690826528,4.463689899094484,1
537,1.0,1,1,0,13,0.0,20,1,1.681792830507429,21.86330679659658,26.877013941456543,0
538,1.0,1,0,0,7,0.0,48,0,0.0,13.540354941873685,31.209278301469222,1
539,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,9.630769156751683,0
540,1.0,1,0,0,8,0.0,30,0,0.0,16.70238103943875,30.900804330069573,1
541,1.0,1,0,0,12,0.0,18,0,0.0,20.784609690826528,24.132520761365,1
542,1.0,3,0,4,4,1.4142135623730951,30,0,0.0,6.928203230275509,5.8201609930441744,0
543,1.0,3,0,4,4,1.4142135623730951,30,0,0.0,6.928203230275509,7.176632086993865,0
544,1.0,2,1,1,12,1.0,10,2,1.189207115002721,15.792888155429909,7.139859524488541,1
545,1.0,1,1,1,12,1.0,16,1,1.4953487812212205,17.944185374654644,18.68212134389602,0
546,1.0,1,1,0,12,0.0,10,1,1.189207115002721,16.970562748477143,19.165829367404744,0
547,1.0,2,0,1,12,1.0,35,0,0.0,24.0,22.40447371163134,1
548,1.0,2,1,0,8,0.0,12,2,1.189207115002721,11.313708498984761,9.630769156751683,1
549,1.0,3,1,1,12,1.0,10,3,1.189207115002721,14.270485380032653,4.910625360097881,0
550,1.0,2,1,1,12,1.0,20,2,1.189207115002721,21.33935292046707,5.713250495632587,1
551,1.0,1,1,0,12,0.0,10,1,1.4953487812212205,14.270485380032653,2.4991211930762085,1
552,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,8.012622594929509,0
553,1.0,3,1,0,8,0.0,10,3,1.189207115002721,10.528592103619939,7.223076867563762,0
554,1.0,3,1,0,10,0.0,10,3,1.189207115002721,14.142135623730951,6.505432490540962,1
555,1.0,3,0,0,12,0.0,30,0,0.0,23.21203704321203,22.76901371689337,1
556,1.0,1,1,0,12,0.0,10,1,1.189207115002721,16.970562748477143,18.562953325649325,0
557,1.0,1,0,1,8,1.0,40,0,0.0,16.70238103943875,68.12839990846665,1
558,1.0,1,1,0,12,0.0,16,1,1.4953487812212205,16.970562748477143,9.630769156751683,0
559,1.0,1,0,1,8,1.0,35,0,0.0,14.569282294702974,31.982166825020546,1
560,1.0,3,0,1,6,1.0,35,0,0.0,11.807938027592582,40.22086793560834,1
561,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,9.630769156751683,0
562,1.0,3,1,0,11,0.0,10,3,1.189207115002721,15.556349186104047,11.931316866339726,0
563,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,8.314060615807216,0
564,1.0,3,1,0,12,0.0,4,3,1.189207115002721,16.970562748477143,9.630769156751683,0
565,1.0,3,0,0,8,0.0,12,0,0.0,15.474691362141355,22.5305473373634,0
566,1.0,3,1,2,12,1.189207115002721,2,3,1.189207115002721,15.792888155429909,5.331231399222285,0
567,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,5.601118427907835,0
568,1.0,3,0,0,1,0.0,35,0,0.0,1.8211602868378718,23.692621250883548,0
569,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,9.630769156751683,0
570,1.0,3,1,0,4,0.0,10,3,1.189207115002721,5.656854249492381,9.519812699318054,1
571,1.0,2,1,0,12,0.0,12,2,1.4953487812212205,15.792888155429909,13.922214994236993,1
572,1.0,1,0,2,12,1.189207115002721,35,0,0.0,23.615876055185165,59.43754176656229,1
573,1.0,1,1,0,12,0.0,16,1,1.6265765616977856,15.792888155429909,8.044173587121668,1
574,1.0,3,0,0,12,0.0,30,0,0.0,22.33451661845039,19.31189771774006,1
575,1.0,3,1,0,12,0.0,2,3,1.189207115002721,16.970562748477143,4.696804365274708,0
576,1.0,3,1,0,12,0.0,10,3,1.189207115002721,16.970562748477143,5.601118427907835,0
577,1.0,2,0,0,12,0.0,30,0,0.0,23.21203704321203,35.42941059375715,1
578,1.0,1,0,1,12,1.0,35,0,0.0,24.0,46.519515381848066,1
579,1.0,3,0,1,5,1.0,35,0,0.0,9.839948356327152,40.10573535818977,0
580,1.0,3,1,0,10,0.0,10,3,1.189207115002721,13.160740129524925,7.139859524488541,1
581,1.0,2,0,1,12,1.0,30,0,0.0,25.05357155915813,35.19629612757693,1
582,1.0,1,0,1,12,1.0,35,0,0.0,21.853923442054462,31.982166825020546,1
583,1.0,2,1,0,12,0.0,10,2,1.189207115002721,16.970562748477143,16.151449158627653,0
584,1.0,1,1,0,12,0.0,10,1,1.3160740129524924,16.970562748477143,10.72556478282889,0
585,1.0,3,1,0,8,0.0,10,3,1.189207115002721,11.313708498984761,9.630769156751683,0
